Datos que encuentra el metodo de Euler(variable ind.	 variable dep.	 numero de thread)
0.568880	 1.334238 	 
0.568942	 1.334275 	 
0.569005	 1.334312 	 
0.569068	 1.334350 	 
0.569131	 1.334387 	 
0.569194	 1.334424 	 
0.569257	 1.334461 	 
0.569319	 1.334498 	 
0.569382	 1.334536 	 
0.569445	 1.334573 	 
0.569508	 1.334610 	 
0.569571	 1.334647 	 
0.569634	 1.334684 	 
0.569696	 1.334721 	 
0.569759	 1.334759 	 
0.569822	 1.334796 	 
0.569885	 1.334833 	 
0.569948	 1.334870 	 
0.570011	 1.334907 	 
0.570073	 1.334944 	 
0.570136	 1.334981 	 
0.570199	 1.335018 	 
0.570262	 1.335055 	 
0.570325	 1.335092 	 
0.570388	 1.335129 	 
0.570450	 1.335166 	 
0.570513	 1.335203 	 
0.570576	 1.335240 	 
0.570639	 1.335277 	 
0.570702	 1.335313 	 
0.570765	 1.335350 	 
0.570827	 1.335387 	 
0.570890	 1.335424 	 
0.570953	 1.335461 	 
0.571016	 1.335498 	 
0.571079	 1.335534 	 
0.571142	 1.335571 	 
0.571204	 1.335608 	 
0.571267	 1.335645 	 
0.571330	 1.335681 	 
0.571393	 1.335718 	 
0.571456	 1.335755 	 
0.571519	 1.335792 	 
0.571581	 1.335828 	 
0.571644	 1.335865 	 
0.571707	 1.335902 	 
0.571770	 1.335938 	 
0.571833	 1.335975 	 
0.571896	 1.336011 	 
0.571958	 1.336048 	 
0.572021	 1.336085 	 
0.572084	 1.336121 	 
0.572147	 1.336158 	 
0.572210	 1.336194 	 
0.572273	 1.336231 	 
0.572335	 1.336267 	 
0.572398	 1.336304 	 
0.572461	 1.336340 	 
0.572524	 1.336377 	 
0.572587	 1.336413 	 
0.572650	 1.336450 	 
0.572712	 1.336486 	 
0.572775	 1.336522 	 
0.572838	 1.336559 	 
0.572901	 1.336595 	 
0.572964	 1.336631 	 
0.573027	 1.336668 	 
0.573089	 1.336704 	 
0.573152	 1.336740 	 
0.573215	 1.336777 	 
0.573278	 1.336813 	 
0.573341	 1.336849 	 
0.573403	 1.336886 	 
0.573466	 1.336922 	 
0.573529	 1.336958 	 
0.573592	 1.336994 	 
0.573655	 1.337030 	 
0.573718	 1.337067 	 
0.573780	 1.337103 	 
0.573843	 1.337139 	 
0.573906	 1.337175 	 
0.573969	 1.337211 	 
0.574032	 1.337247 	 
0.574095	 1.337283 	 
0.574157	 1.337319 	 
0.574220	 1.337355 	 
0.574283	 1.337391 	 
0.574346	 1.337427 	 
0.574409	 1.337463 	 
0.574472	 1.337499 	 
0.574534	 1.337535 	 
0.574597	 1.337571 	 
0.574660	 1.337607 	 
0.574723	 1.337643 	 
0.574786	 1.337679 	 
0.574849	 1.337715 	 
0.574911	 1.337751 	 
0.574974	 1.337787 	 
0.575037	 1.337823 	 
0.575100	 1.337859 	 
0.575163	 1.337894 	 
0.575226	 1.337930 	 
0.575288	 1.337966 	 
0.575351	 1.338002 	 
0.575414	 1.338038 	 
0.575477	 1.338073 	 
0.575540	 1.338109 	 
0.575603	 1.338145 	 
0.575665	 1.338180 	 
0.575728	 1.338216 	 
0.575791	 1.338252 	 
0.575854	 1.338288 	 
0.575917	 1.338323 	 
0.575980	 1.338359 	 
0.576042	 1.338394 	 
0.576105	 1.338430 	 
0.576168	 1.338466 	 
0.576231	 1.338501 	 
0.576294	 1.338537 	 
0.576357	 1.338572 	 
0.576419	 1.338608 	 
0.576482	 1.338643 	 
0.576545	 1.338679 	 
0.576608	 1.338714 	 
0.576671	 1.338750 	 
0.576734	 1.338785 	 
0.576796	 1.338821 	 
0.576859	 1.338856 	 
0.576922	 1.338892 	 
0.576985	 1.338927 	 
0.577048	 1.338962 	 
0.577111	 1.338998 	 
0.577173	 1.339033 	 
0.577236	 1.339068 	 
0.577299	 1.339104 	 
0.577362	 1.339139 	 
0.577425	 1.339174 	 
0.577488	 1.339210 	 
0.577550	 1.339245 	 
0.577613	 1.339280 	 
0.577676	 1.339315 	 
0.577739	 1.339350 	 
0.577802	 1.339386 	 
0.577865	 1.339421 	 
0.577927	 1.339456 	 
0.577990	 1.339491 	 
0.578053	 1.339526 	 
0.578116	 1.339561 	 
0.578179	 1.339596 	 
0.578242	 1.339632 	 
0.578304	 1.339667 	 
0.578367	 1.339702 	 
0.578430	 1.339737 	 
0.578493	 1.339772 	 
0.578556	 1.339807 	 
0.578619	 1.339842 	 
0.578681	 1.339877 	 
0.578744	 1.339912 	 
0.578807	 1.339947 	 
0.578870	 1.339982 	 
0.578933	 1.340017 	 
0.578996	 1.340051 	 
0.579058	 1.340086 	 
0.579121	 1.340121 	 
0.579184	 1.340156 	 
0.579247	 1.340191 	 
0.579310	 1.340226 	 
0.579373	 1.340261 	 
0.579435	 1.340295 	 
0.579498	 1.340330 	 
0.579561	 1.340365 	 
0.579624	 1.340400 	 
0.579687	 1.340434 	 
0.579750	 1.340469 	 
0.579812	 1.340504 	 
0.579875	 1.340539 	 
0.579938	 1.340573 	 
0.580001	 1.340608 	 
0.580064	 1.340643 	 
0.580126	 1.340677 	 
0.580189	 1.340712 	 
0.580252	 1.340746 	 
0.580315	 1.340781 	 
0.580378	 1.340816 	 
0.580441	 1.340850 	 
0.580503	 1.340885 	 
0.580566	 1.340919 	 
0.580629	 1.340954 	 
0.580692	 1.340988 	 
0.580755	 1.341023 	 
0.580818	 1.341057 	 
0.580880	 1.341092 	 
0.580943	 1.341126 	 
0.581006	 1.341160 	 
0.581069	 1.341195 	 
0.581132	 1.341229 	 
0.581195	 1.341264 	 
0.581257	 1.341298 	 
0.581320	 1.341332 	 
0.581383	 1.341367 	 
0.581446	 1.341401 	 
0.581509	 1.341435 	 
0.581572	 1.341470 	 
0.581634	 1.341504 	 
0.581697	 1.341538 	 
0.581760	 1.341572 	 
0.581823	 1.341606 	 
0.581886	 1.341641 	 
0.581949	 1.341675 	 
0.582011	 1.341709 	 
0.582074	 1.341743 	 
0.582137	 1.341777 	 
0.582200	 1.341811 	 
0.582263	 1.341846 	 
0.582326	 1.341880 	 
0.582388	 1.341914 	 
0.582451	 1.341948 	 
0.582514	 1.341982 	 
0.582577	 1.342016 	 
0.582640	 1.342050 	 
0.582703	 1.342084 	 
0.582765	 1.342118 	 
0.582828	 1.342152 	 
0.582891	 1.342186 	 
0.582954	 1.342220 	 
0.583017	 1.342254 	 
0.583080	 1.342288 	 
0.583142	 1.342321 	 
0.583205	 1.342355 	 
0.583268	 1.342389 	 
0.583331	 1.342423 	 
0.583394	 1.342457 	 
0.583457	 1.342491 	 
0.583519	 1.342525 	 
0.583582	 1.342558 	 
0.583645	 1.342592 	 
0.583708	 1.342626 	 
0.583771	 1.342660 	 
0.583834	 1.342693 	 
0.583896	 1.342727 	 
0.583959	 1.342761 	 
0.584022	 1.342794 	 
0.584085	 1.342828 	 
0.584148	 1.342862 	 
0.584211	 1.342895 	 
0.584273	 1.342929 	 
0.584336	 1.342963 	 
0.584399	 1.342996 	 
0.584462	 1.343030 	 
0.584525	 1.343063 	 
0.584588	 1.343097 	 
0.584650	 1.343130 	 
0.584713	 1.343164 	 
0.584776	 1.343197 	 
0.584839	 1.343231 	 
0.584902	 1.343264 	 
0.584965	 1.343298 	 
0.585027	 1.343331 	 
0.585090	 1.343364 	 
0.585153	 1.343398 	 
0.585216	 1.343431 	 
0.585279	 1.343465 	 
0.585342	 1.343498 	 
0.585404	 1.343531 	 
0.585467	 1.343565 	 
0.585530	 1.343598 	 
0.585593	 1.343631 	 
0.585656	 1.343665 	 
0.585719	 1.343698 	 
0.585781	 1.343731 	 
0.585844	 1.343764 	 
0.585907	 1.343797 	 
0.585970	 1.343831 	 
0.586033	 1.343864 	 
0.586096	 1.343897 	 
0.586158	 1.343930 	 
0.586221	 1.343963 	 
0.586284	 1.343996 	 
0.586347	 1.344029 	 
0.586410	 1.344063 	 
0.586473	 1.344096 	 
0.586535	 1.344129 	 
0.586598	 1.344162 	 
0.586661	 1.344195 	 
0.586724	 1.344228 	 
0.586787	 1.344261 	 
0.586850	 1.344294 	 
0.586912	 1.344327 	 
0.586975	 1.344360 	 
0.587038	 1.344393 	 
0.587101	 1.344425 	 
0.587164	 1.344458 	 
0.587226	 1.344491 	 
0.587289	 1.344524 	 
0.587352	 1.344557 	 
0.587415	 1.344590 	 
0.587478	 1.344623 	 
0.587541	 1.344655 	 
0.587603	 1.344688 	 
0.587666	 1.344721 	 
0.587729	 1.344754 	 
0.587792	 1.344786 	 
0.587855	 1.344819 	 
0.587918	 1.344852 	 
0.587980	 1.344885 	 
0.588043	 1.344917 	 
0.588106	 1.344950 	 
0.588169	 1.344983 	 
0.588232	 1.345015 	 
0.588295	 1.345048 	 
0.588357	 1.345080 	 
0.588420	 1.345113 	 
0.588483	 1.345146 	 
0.588546	 1.345178 	 
0.588609	 1.345211 	 
0.588672	 1.345243 	 
0.588734	 1.345276 	 
0.588797	 1.345308 	 
0.588860	 1.345341 	 
0.588923	 1.345373 	 
0.588986	 1.345406 	 
0.589049	 1.345438 	 
0.589111	 1.345470 	 
0.589174	 1.345503 	 
0.589237	 1.345535 	 
0.589300	 1.345567 	 
0.589363	 1.345600 	 
0.589426	 1.345632 	 
0.589488	 1.345664 	 
0.589551	 1.345697 	 
0.589614	 1.345729 	 
0.589677	 1.345761 	 
0.589740	 1.345794 	 
0.589803	 1.345826 	 
0.589865	 1.345858 	 
0.589928	 1.345890 	 
0.589991	 1.345922 	 
0.590054	 1.345955 	 
0.590117	 1.345987 	 
0.590180	 1.346019 	 
0.590242	 1.346051 	 
0.590305	 1.346083 	 
0.590368	 1.346115 	 
0.590431	 1.346147 	 
0.590494	 1.346179 	 
0.590557	 1.346211 	 
0.590619	 1.346243 	 
0.590682	 1.346275 	 
0.590745	 1.346307 	 
0.590808	 1.346339 	 
0.590871	 1.346371 	 
0.590934	 1.346403 	 
0.590996	 1.346435 	 
0.591059	 1.346467 	 
0.591122	 1.346499 	 
0.591185	 1.346531 	 
0.591248	 1.346563 	 
0.591311	 1.346595 	 
0.591373	 1.346627 	 
0.591436	 1.346658 	 
0.591499	 1.346690 	 
0.591562	 1.346722 	 
0.591625	 1.346754 	 
0.591688	 1.346785 	 
0.591750	 1.346817 	 
0.591813	 1.346849 	 
0.591876	 1.346881 	 
0.591939	 1.346912 	 
0.592002	 1.346944 	 
0.592065	 1.346976 	 
0.592127	 1.347007 	 
0.592190	 1.347039 	 
0.592253	 1.347071 	 
0.592316	 1.347102 	 
0.592379	 1.347134 	 
0.592442	 1.347165 	 
0.592504	 1.347197 	 
0.592567	 1.347228 	 
0.592630	 1.347260 	 
0.592693	 1.347291 	 
0.592756	 1.347323 	 
0.592819	 1.347354 	 
0.592881	 1.347386 	 
0.592944	 1.347417 	 
0.593007	 1.347449 	 
0.593070	 1.347480 	 
0.593133	 1.347512 	 
0.593196	 1.347543 	 
0.593258	 1.347574 	 
0.593321	 1.347606 	 
0.593384	 1.347637 	 
0.593447	 1.347668 	 
0.593510	 1.347700 	 
0.593573	 1.347731 	 
0.593635	 1.347762 	 
0.593698	 1.347793 	 
0.593761	 1.347825 	 
0.593824	 1.347856 	 
0.593887	 1.347887 	 
0.593950	 1.347918 	 
0.594012	 1.347949 	 
0.594075	 1.347980 	 
0.594138	 1.348012 	 
0.594201	 1.348043 	 
0.594264	 1.348074 	 
0.594326	 1.348105 	 
0.594389	 1.348136 	 
0.594452	 1.348167 	 
0.594515	 1.348198 	 
0.594578	 1.348229 	 
0.594641	 1.348260 	 
0.594703	 1.348291 	 
0.594766	 1.348322 	 
0.594829	 1.348353 	 
0.594892	 1.348384 	 
0.594955	 1.348415 	 
0.595018	 1.348446 	 
0.595080	 1.348477 	 
0.595143	 1.348508 	 
0.595206	 1.348538 	 
0.595269	 1.348569 	 
0.595332	 1.348600 	 
0.595395	 1.348631 	 
0.595457	 1.348662 	 
0.595520	 1.348693 	 
0.595583	 1.348723 	 
0.595646	 1.348754 	 
0.595709	 1.348785 	 
0.595772	 1.348816 	 
0.595834	 1.348846 	 
0.595897	 1.348877 	 
0.595960	 1.348908 	 
0.596023	 1.348938 	 
0.596086	 1.348969 	 
0.596149	 1.348999 	 
0.596211	 1.349030 	 
0.596274	 1.349061 	 
0.596337	 1.349091 	 
0.596400	 1.349122 	 
0.596463	 1.349152 	 
0.596526	 1.349183 	 
0.596588	 1.349213 	 
0.596651	 1.349244 	 
0.596714	 1.349274 	 
0.596777	 1.349305 	 
0.596840	 1.349335 	 
0.596903	 1.349366 	 
0.596965	 1.349396 	 
0.597028	 1.349426 	 
0.597091	 1.349457 	 
0.597154	 1.349487 	 
0.597217	 1.349518 	 
0.597280	 1.349548 	 
0.597342	 1.349578 	 
0.597405	 1.349608 	 
0.597468	 1.349639 	 
0.597531	 1.349669 	 
0.597594	 1.349699 	 
0.597657	 1.349730 	 
0.597719	 1.349760 	 
0.597782	 1.349790 	 
0.597845	 1.349820 	 
0.597908	 1.349850 	 
0.597971	 1.349880 	 
0.598034	 1.349911 	 
0.598096	 1.349941 	 
0.598159	 1.349971 	 
0.598222	 1.350001 	 
0.598285	 1.350031 	 
0.598348	 1.350061 	 
0.598411	 1.350091 	 
0.598473	 1.350121 	 
0.598536	 1.350151 	 
0.598599	 1.350181 	 
0.598662	 1.350211 	 
0.598725	 1.350241 	 
0.598788	 1.350271 	 
0.598850	 1.350301 	 
0.598913	 1.350331 	 
0.598976	 1.350361 	 
0.599039	 1.350391 	 
0.599102	 1.350420 	 
0.599165	 1.350450 	 
0.599227	 1.350480 	 
0.599290	 1.350510 	 
0.599353	 1.350540 	 
0.599416	 1.350569 	 
0.599479	 1.350599 	 
0.599542	 1.350629 	 
0.599604	 1.350659 	 
0.599667	 1.350688 	 
0.599730	 1.350718 	 
0.599793	 1.350748 	 
0.599856	 1.350777 	 
0.599919	 1.350807 	 
0.599981	 1.350837 	 
0.600044	 1.350866 	 
0.600107	 1.350896 	 
0.600170	 1.350925 	 
0.600233	 1.350955 	 
0.600296	 1.350985 	 
0.600358	 1.351014 	 
0.600421	 1.351044 	 
0.600484	 1.351073 	 
0.600547	 1.351103 	 
0.600610	 1.351132 	 
0.600673	 1.351162 	 
0.600735	 1.351191 	 
0.600798	 1.351220 	 
0.600861	 1.351250 	 
0.600924	 1.351279 	 
0.600987	 1.351309 	 
0.601050	 1.351338 	 
0.601112	 1.351367 	 
0.601175	 1.351397 	 
0.601238	 1.351426 	 
0.601301	 1.351455 	 
0.601364	 1.351484 	 
0.601426	 1.351514 	 
0.601489	 1.351543 	 
0.601552	 1.351572 	 
0.601615	 1.351601 	 
0.601678	 1.351631 	 
0.601741	 1.351660 	 
0.601803	 1.351689 	 
0.601866	 1.351718 	 
0.601929	 1.351747 	 
0.601992	 1.351776 	 
0.602055	 1.351805 	 
0.602118	 1.351834 	 
0.602180	 1.351863 	 
0.602243	 1.351892 	 
0.602306	 1.351922 	 
0.602369	 1.351951 	 
0.602432	 1.351980 	 
0.602495	 1.352008 	 
0.602557	 1.352037 	 
0.602620	 1.352066 	 
0.602683	 1.352095 	 
0.602746	 1.352124 	 
0.602809	 1.352153 	 
0.602872	 1.352182 	 
0.602934	 1.352211 	 
0.602997	 1.352240 	 
0.603060	 1.352269 	 
0.603123	 1.352297 	 
0.603186	 1.352326 	 
0.603249	 1.352355 	 
0.603311	 1.352384 	 
0.603374	 1.352412 	 
0.603437	 1.352441 	 
0.603500	 1.352470 	 
0.603563	 1.352499 	 
0.603626	 1.352527 	 
0.603688	 1.352556 	 
0.603751	 1.352585 	 
0.603814	 1.352613 	 
0.603877	 1.352642 	 
0.603940	 1.352670 	 
0.604003	 1.352699 	 
0.604065	 1.352727 	 
0.604128	 1.352756 	 
0.604191	 1.352785 	 
0.604254	 1.352813 	 
0.604317	 1.352842 	 
0.604380	 1.352870 	 
0.604442	 1.352899 	 
0.604505	 1.352927 	 
0.604568	 1.352955 	 
0.604631	 1.352984 	 
0.604694	 1.353012 	 
0.604757	 1.353041 	 
0.604819	 1.353069 	 
0.604882	 1.353097 	 
0.604945	 1.353126 	 
0.605008	 1.353154 	 
0.605071	 1.353182 	 
0.605134	 1.353211 	 
0.605196	 1.353239 	 
0.605259	 1.353267 	 
0.605322	 1.353295 	 
0.605385	 1.353323 	 
0.605448	 1.353352 	 
0.605511	 1.353380 	 
0.605573	 1.353408 	 
0.605636	 1.353436 	 
0.605699	 1.353464 	 
0.605762	 1.353492 	 
0.605825	 1.353521 	 
0.605888	 1.353549 	 
0.605950	 1.353577 	 
0.606013	 1.353605 	 
0.606076	 1.353633 	 
0.606139	 1.353661 	 
0.606202	 1.353689 	 
0.606265	 1.353717 	 
0.606327	 1.353745 	 
0.606390	 1.353773 	 
0.606453	 1.353801 	 
0.606516	 1.353829 	 
0.606579	 1.353856 	 
0.606642	 1.353884 	 
0.606704	 1.353912 	 
0.606767	 1.353940 	 
0.606830	 1.353968 	 
0.606893	 1.353996 	 
0.606956	 1.354023 	 
0.607019	 1.354051 	 
0.607081	 1.354079 	 
0.607144	 1.354107 	 
0.607207	 1.354135 	 
0.607270	 1.354162 	 
0.607333	 1.354190 	 
0.607396	 1.354218 	 
0.607458	 1.354245 	 
0.607521	 1.354273 	 
0.607584	 1.354301 	 
0.607647	 1.354328 	 
0.607710	 1.354356 	 
0.607773	 1.354383 	 
0.607835	 1.354411 	 
0.607898	 1.354438 	 
0.607961	 1.354466 	 
0.608024	 1.354494 	 
0.608087	 1.354521 	 
0.608150	 1.354549 	 
0.608212	 1.354576 	 
0.608275	 1.354603 	 
0.608338	 1.354631 	 
0.608401	 1.354658 	 
0.608464	 1.354686 	 
0.608526	 1.354713 	 
0.608589	 1.354740 	 
0.608652	 1.354768 	 
0.608715	 1.354795 	 
0.608778	 1.354822 	 
0.608841	 1.354850 	 
0.608903	 1.354877 	 
0.608966	 1.354904 	 
0.609029	 1.354932 	 
0.609092	 1.354959 	 
0.609155	 1.354986 	 
0.609218	 1.355013 	 
0.609280	 1.355040 	 
0.609343	 1.355068 	 
0.609406	 1.355095 	 
0.609469	 1.355122 	 
0.609532	 1.355149 	 
0.609595	 1.355176 	 
0.609657	 1.355203 	 
0.609720	 1.355230 	 
0.609783	 1.355257 	 
0.609846	 1.355284 	 
0.609909	 1.355311 	 
0.609972	 1.355338 	 
0.610034	 1.355365 	 
0.610097	 1.355392 	 
0.610160	 1.355419 	 
0.610223	 1.355446 	 
0.610286	 1.355473 	 
0.610349	 1.355500 	 
0.610411	 1.355527 	 
0.610474	 1.355554 	 
0.610537	 1.355581 	 
0.610600	 1.355607 	 
0.610663	 1.355634 	 
0.610726	 1.355661 	 
0.610788	 1.355688 	 
0.610851	 1.355714 	 
0.610914	 1.355741 	 
0.610977	 1.355768 	 
0.611040	 1.355795 	 
0.611103	 1.355821 	 
0.611165	 1.355848 	 
0.611228	 1.355875 	 
0.611291	 1.355901 	 
0.611354	 1.355928 	 
0.611417	 1.355955 	 
0.611480	 1.355981 	 
0.611542	 1.356008 	 
0.611605	 1.356034 	 
0.611668	 1.356061 	 
0.611731	 1.356087 	 
0.611794	 1.356114 	 
0.611857	 1.356140 	 
0.611919	 1.356167 	 
0.611982	 1.356193 	 
0.612045	 1.356220 	 
0.612108	 1.356246 	 
0.612171	 1.356273 	 
0.612234	 1.356299 	 
0.612296	 1.356325 	 
0.612359	 1.356352 	 
0.612422	 1.356378 	 
0.612485	 1.356404 	 
0.612548	 1.356431 	 
0.612611	 1.356457 	 
0.612673	 1.356483 	 
0.612736	 1.356510 	 
0.612799	 1.356536 	 
0.612862	 1.356562 	 
0.612925	 1.356588 	 
0.612988	 1.356614 	 
0.613050	 1.356641 	 
0.613113	 1.356667 	 
0.613176	 1.356693 	 
0.613239	 1.356719 	 
0.613302	 1.356745 	 
0.613365	 1.356771 	 
0.613427	 1.356797 	 
0.613490	 1.356823 	 
0.613553	 1.356849 	 
0.613616	 1.356875 	 
0.613679	 1.356901 	 
0.613742	 1.356927 	 
0.613804	 1.356953 	 
0.613867	 1.356979 	 
0.613930	 1.357005 	 
0.613993	 1.357031 	 
0.614056	 1.357057 	 
0.614119	 1.357083 	 
0.614181	 1.357109 	 
0.614244	 1.357135 	 
0.614307	 1.357161 	 
0.614370	 1.357186 	 
0.614433	 1.357212 	 
0.614496	 1.357238 	 
0.614558	 1.357264 	 
0.614621	 1.357289 	 
0.614684	 1.357315 	 
0.614747	 1.357341 	 
0.614810	 1.357367 	 
0.614873	 1.357392 	 
0.614935	 1.357418 	 
0.614998	 1.357444 	 
0.615061	 1.357469 	 
0.615124	 1.357495 	 
0.615187	 1.357520 	 
0.615250	 1.357546 	 
0.615312	 1.357572 	 
0.615375	 1.357597 	 
0.615438	 1.357623 	 
0.615501	 1.357648 	 
0.615564	 1.357674 	 
0.615626	 1.357699 	 
0.615689	 1.357725 	 
0.615752	 1.357750 	 
0.615815	 1.357775 	 
0.615878	 1.357801 	 
0.615941	 1.357826 	 
0.616003	 1.357852 	 
0.616066	 1.357877 	 
0.616129	 1.357902 	 
0.616192	 1.357928 	 
0.616255	 1.357953 	 
0.616318	 1.357978 	 
0.616380	 1.358004 	 
0.616443	 1.358029 	 
0.616506	 1.358054 	 
0.616569	 1.358079 	 
0.616632	 1.358105 	 
0.616695	 1.358130 	 
0.616757	 1.358155 	 
0.616820	 1.358180 	 
0.616883	 1.358205 	 
0.616946	 1.358230 	 
0.617009	 1.358255 	 
0.617072	 1.358280 	 
0.617134	 1.358306 	 
0.617197	 1.358331 	 
0.617260	 1.358356 	 
0.617323	 1.358381 	 
0.617386	 1.358406 	 
0.617449	 1.358431 	 
0.617511	 1.358456 	 
0.617574	 1.358481 	 
0.617637	 1.358506 	 
0.617700	 1.358530 	 
0.617763	 1.358555 	 
0.617826	 1.358580 	 
0.617888	 1.358605 	 
0.617951	 1.358630 	 
0.618014	 1.358655 	 
0.618077	 1.358680 	 
0.618140	 1.358704 	 
0.618203	 1.358729 	 
0.618265	 1.358754 	 
0.618328	 1.358779 	 
0.618391	 1.358803 	 
0.618454	 1.358828 	 
0.618517	 1.358853 	 
0.618580	 1.358877 	 
0.618642	 1.358902 	 
0.618705	 1.358927 	 
0.618768	 1.358951 	 
0.618831	 1.358976 	 
0.618894	 1.359001 	 
0.618957	 1.359025 	 
0.619019	 1.359050 	 
0.619082	 1.359074 	 
0.619145	 1.359099 	 
0.619208	 1.359123 	 
0.619271	 1.359148 	 
0.619334	 1.359172 	 
0.619396	 1.359197 	 
0.619459	 1.359221 	 
0.619522	 1.359246 	 
0.619585	 1.359270 	 
0.619648	 1.359294 	 
0.619711	 1.359319 	 
0.619773	 1.359343 	 
0.619836	 1.359367 	 
0.619899	 1.359392 	 
0.619962	 1.359416 	 
0.620025	 1.359440 	 
0.620088	 1.359465 	 
0.620150	 1.359489 	 
0.620213	 1.359513 	 
0.620276	 1.359537 	 
0.620339	 1.359561 	 
0.620402	 1.359586 	 
0.620465	 1.359610 	 
0.620527	 1.359634 	 
0.620590	 1.359658 	 
0.620653	 1.359682 	 
0.620716	 1.359706 	 
0.620779	 1.359730 	 
0.620842	 1.359754 	 
0.620904	 1.359778 	 
0.620967	 1.359803 	 
0.621030	 1.359827 	 
0.621093	 1.359851 	 
0.621156	 1.359874 	 
0.621219	 1.359898 	 
0.621281	 1.359922 	 
0.621344	 1.359946 	 
0.621407	 1.359970 	 
0.621470	 1.359994 	 
0.621533	 1.360018 	 
0.621596	 1.360042 	 
0.621658	 1.360066 	 
0.621721	 1.360089 	 
0.621784	 1.360113 	 
0.621847	 1.360137 	 
0.621910	 1.360161 	 
0.621973	 1.360185 	 
0.622035	 1.360208 	 
0.622098	 1.360232 	 
0.622161	 1.360256 	 
0.622224	 1.360279 	 
0.622287	 1.360303 	 
0.622350	 1.360327 	 
0.622412	 1.360350 	 
0.622475	 1.360374 	 
0.622538	 1.360398 	 
0.622601	 1.360421 	 
0.622664	 1.360445 	 
0.622726	 1.360468 	 
0.622789	 1.360492 	 
0.622852	 1.360515 	 
0.622915	 1.360539 	 
0.622978	 1.360562 	 
0.623041	 1.360586 	 
0.623103	 1.360609 	 
0.623166	 1.360633 	 
0.623229	 1.360656 	 
0.623292	 1.360679 	 
0.623355	 1.360703 	 
0.623418	 1.360726 	 
0.623480	 1.360749 	 
0.623543	 1.360773 	 
0.623606	 1.360796 	 
0.623669	 1.360819 	 
0.623732	 1.360843 	 
0.623795	 1.360866 	 
0.623857	 1.360889 	 
0.623920	 1.360912 	 
0.623983	 1.360936 	 
0.624046	 1.360959 	 
0.624109	 1.360982 	 
0.624172	 1.361005 	 
0.624234	 1.361028 	 
0.624297	 1.361051 	 
0.624360	 1.361074 	 
0.624423	 1.361097 	 
0.624486	 1.361120 	 
0.624549	 1.361144 	 
0.624611	 1.361167 	 
0.624674	 1.361190 	 
0.624737	 1.361213 	 
0.624800	 1.361236 	 
0.624863	 1.361258 	 
0.624926	 1.361281 	 
0.624988	 1.361304 	 
0.625051	 1.361327 	 
0.625114	 1.361350 	 
0.625177	 1.361373 	 
0.625240	 1.361396 	 
0.625303	 1.361419 	 
0.625365	 1.361442 	 
0.625428	 1.361464 	 
0.625491	 1.361487 	 
0.625554	 1.361510 	 
0.625617	 1.361533 	 
0.625680	 1.361555 	 
0.625742	 1.361578 	 
0.625805	 1.361601 	 
0.625868	 1.361623 	 
0.625931	 1.361646 	 
0.625994	 1.361669 	 
0.626057	 1.361691 	 
0.626119	 1.361714 	 
0.626182	 1.361737 	 
0.626245	 1.361759 	 
0.626308	 1.361782 	 
0.626371	 1.361804 	 
0.626434	 1.361827 	 
0.626496	 1.361849 	 
0.626559	 1.361872 	 
0.626622	 1.361894 	 
0.626685	 1.361917 	 
0.626748	 1.361939 	 
0.626811	 1.361962 	 
0.626873	 1.361984 	 
0.626936	 1.362006 	 
0.626999	 1.362029 	 
0.627062	 1.362051 	 
0.627125	 1.362073 	 
0.627188	 1.362096 	 
0.627250	 1.362118 	 
0.627313	 1.362140 	 
0.627376	 1.362163 	 
0.627439	 1.362185 	 
0.627502	 1.362207 	 
0.627565	 1.362229 	 
0.627627	 1.362251 	 
0.627690	 1.362274 	 
0.627753	 1.362296 	 
0.627816	 1.362318 	 
0.627879	 1.362340 	 
0.627942	 1.362362 	 
0.628004	 1.362384 	 
0.628067	 1.362406 	 
0.628130	 1.362428 	 
0.628193	 1.362450 	 
0.628256	 1.362472 	 
0.628319	 1.362494 	 
0.628381	 1.362516 	 
0.628444	 1.362538 	 
0.628507	 1.362560 	 
0.628570	 1.362582 	 
0.628633	 1.362604 	 
0.628696	 1.362626 	 
0.628758	 1.362648 	 
0.628821	 1.362670 	 
0.628884	 1.362692 	 
0.628947	 1.362713 	 
0.629010	 1.362735 	 
0.629073	 1.362757 	 
0.629135	 1.362779 	 
0.629198	 1.362801 	 
0.629261	 1.362822 	 
0.629324	 1.362844 	 
0.629387	 1.362866 	 
0.629450	 1.362887 	 
0.629512	 1.362909 	 
0.629575	 1.362931 	 
0.629638	 1.362952 	 
0.629701	 1.362974 	 
0.629764	 1.362996 	 
0.629826	 1.363017 	 
0.629889	 1.363039 	 
0.629952	 1.363060 	 
0.630015	 1.363082 	 
0.630078	 1.363103 	 
0.630141	 1.363125 	 
0.630203	 1.363146 	 
0.630266	 1.363168 	 
0.630329	 1.363189 	 
0.630392	 1.363211 	 
0.630455	 1.363232 	 
0.630518	 1.363253 	 
0.630580	 1.363275 	 
0.630643	 1.363296 	 
0.630706	 1.363317 	 
0.630769	 1.363339 	 
0.630832	 1.363360 	 
0.630895	 1.363381 	 
0.630957	 1.363403 	 
0.631020	 1.363424 	 
0.631083	 1.363445 	 
0.631146	 1.363466 	 
0.631209	 1.363488 	 
0.631272	 1.363509 	 
0.631334	 1.363530 	 
0.631397	 1.363551 	 
0.631460	 1.363572 	 
